350.02	1.507112	-0.000350
355.02	1.506424	-0.000269
360.02	1.505729	-0.000198
365.02	1.505027	-0.000138
370.03	1.504318	-0.000088
375.03	1.503603	-0.000049
380.03	1.502882	-0.000021
385.03	1.502155	-0.000005
390.03	1.501422	0.000000
395.03	1.500683	0.000000
400.03	1.499939	0.000000
405.03	1.499190	0.000000
410.03	1.498437	0.000000
415.03	1.497678	0.000000
420.03	1.496916	0.000000
425.03	1.496149	0.000000
430.03	1.495379	0.000000
435.03	1.494606	0.000000
440.03	1.493830	0.000000
445.03	1.493051	0.000000
450.03	1.492269	0.000000
455.03	1.491486	0.000000
460.03	1.490702	0.000000
465.03	1.489916	0.000000
470.03	1.489129	0.000000
475.03	1.488343	0.000000
480.03	1.487556	0.000000
485.03	1.486770	0.000000
490.03	1.485985	0.000000
495.03	1.485202	0.000000
500.03	1.484420	0.000000
505.03	1.483641	0.000000
510.03	1.482865	0.000000
515.03	1.482092	0.000000
520.04	1.481323	0.000000
525.04	1.480558	0.000000
530.04	1.479798	0.000000
535.04	1.479043	0.000000
540.04	1.478294	0.000000
545.04	1.477552	0.000000
550.04	1.476816	0.000000
555.04	1.476087	0.000000
560.04	1.475366	0.000000
565.04	1.474654	0.000000
570.04	1.473949	0.000000
575.04	1.473255	0.000000
580.04	1.472569	0.000000
585.04	1.471894	0.000000
590.04	1.471229	0.000000
595.04	1.470576	0.000000
600.04	1.469933	0.000000
605.04	1.469303	0.000000
610.04	1.468685	0.000000
615.04	1.468079	0.000000
620.04	1.467486	0.000000
625.04	1.466907	0.000000
630.04	1.466341	0.000000
635.04	1.465789	0.000000
640.04	1.465252	0.000000
645.04	1.464729	0.000000
650.04	1.464221	0.000000
655.04	1.463728	0.000000
660.04	1.463251	0.000000
665.04	1.462789	0.000000
670.05	1.462343	0.000000
675.05	1.461913	0.000000
680.05	1.461499	0.000000
685.05	1.461102	0.000000
690.05	1.460720	0.000000
695.05	1.460356	0.000000
700.05	1.460008	0.000000
705.05	1.459676	0.000000
710.05	1.459361	0.000000
715.05	1.459063	0.000000
720.05	1.458782	0.000000
725.05	1.458517	0.000000
730.05	1.458269	0.000000
735.05	1.458038	0.000000
740.05	1.457823	0.000000
745.05	1.457624	0.000000
750.05	1.457442	0.000000
755.05	1.457276	0.000000
760.05	1.457126	0.000000
765.05	1.456992	0.000000
770.05	1.456874	0.000000
775.05	1.456771	0.000000
780.05	1.456684	0.000000
785.05	1.456612	0.000000
790.05	1.456555	0.000000
795.05	1.456512	0.000000
800.05	1.456484	0.000000
805.05	1.456470	0.000000
810.05	1.456471	0.000000
815.06	1.456485	0.000000
820.06	1.456512	0.000000
825.06	1.456552	0.000000
830.06	1.456606	0.000000
835.06	1.456672	0.000000
840.06	1.456750	0.000000
845.06	1.456840	0.000000
850.06	1.456942	0.000000

