1653.23	1.452154	0.000000
1549.91	1.452839	0.000000
1458.74	1.453521	0.000000
1377.70	1.454201	0.000000
1305.19	1.454879	0.000000
1239.93	1.455554	0.000000
1180.88	1.456228	0.000000
1127.21	1.456899	0.000000
1078.20	1.457568	0.000000
1033.27	1.458235	0.000000
991.94	1.458899	0.000000
953.79	1.459562	0.000000
918.46	1.460223	0.000000
885.66	1.460881	0.000000
855.12	1.461537	0.000000
826.62	1.462192	0.000000
799.95	1.462844	0.000000
774.95	1.463494	0.000000
751.47	1.464142	0.000000
729.37	1.464788	0.000000
708.53	1.465432	0.000000
688.85	1.466073	0.000000
670.23	1.466713	0.000000
652.59	1.467351	0.000000
635.86	1.467987	0.000000
619.96	1.468621	0.000000
604.84	1.469252	0.000000
590.44	1.469882	0.000000
576.71	1.470510	0.000000
563.60	1.471136	0.000000
551.08	1.471760	0.000000
539.10	1.472382	0.000000
527.63	1.473002	0.000000
516.64	1.473621	0.000000
506.09	1.474237	0.000000
495.97	1.474851	0.000000
486.25	1.475464	0.000000
476.89	1.476074	0.000000
467.90	1.476683	0.000000
459.23	1.477290	0.000000
450.88	1.477895	0.000000
442.83	1.478498	0.000000
435.06	1.479099	0.000000
427.56	1.479699	0.000000
420.31	1.480296	0.000000
413.31	1.480892	0.000000
406.53	1.481486	0.000000
399.98	1.482078	0.000000
393.63	1.482669	0.000000
387.48	1.483257	0.000000
381.52	1.483844	0.000000
375.74	1.484429	0.000000
370.13	1.485013	0.000000
364.68	1.485594	0.000000
359.40	1.486174	0.000000
354.26	1.486752	0.000000
349.27	1.487328	0.000000
344.42	1.487903	0.000000
339.71	1.488476	0.000000
335.12	1.489047	0.000000
330.65	1.489617	0.000000
326.30	1.490184	0.000000
322.06	1.490751	0.000000
317.93	1.491315	0.000000
313.91	1.491878	0.000000
309.98	1.492439	0.000000
306.15	1.492998	0.000000
302.42	1.493556	0.000000
298.78	1.494112	0.000000
295.22	1.494667	0.000000
291.75	1.495220	0.000000
288.35	1.495771	0.000000
285.04	1.496321	0.000000
281.80	1.496869	0.000000
278.64	1.497415	0.000000
275.54	1.497960	0.000000
272.51	1.498504	0.000000
269.55	1.499045	0.000000
266.65	1.499586	0.000000
263.81	1.500124	0.000000
261.04	1.500661	0.000000

