826.62	1.469624	0.000000
799.95	1.470077	0.000000
774.95	1.470538	0.000000
751.47	1.471007	0.000000
729.37	1.471484	0.000000
708.53	1.471970	0.000000
688.85	1.472463	0.000000
670.23	1.472966	0.000000
652.59	1.473477	0.000000
635.86	1.473998	0.000000
619.96	1.474528	0.000000
604.84	1.475067	0.000000
590.44	1.475617	0.000000
576.71	1.476176	0.000000
563.60	1.476746	0.000000
551.08	1.477327	0.000000
539.10	1.477918	0.000000
527.63	1.478521	0.000000
516.64	1.479136	0.000000
506.09	1.479763	0.000000
495.97	1.480402	0.000000
486.25	1.481053	0.000000
476.89	1.481718	0.000000
467.90	1.482396	0.000000
459.23	1.483087	0.000000
450.88	1.483793	0.000000
442.83	1.484514	0.000000
435.06	1.485250	0.000000
427.56	1.486001	0.000000
420.31	1.486768	0.000000
413.31	1.487552	0.000000
406.53	1.488353	0.000000
399.98	1.489171	0.000000
393.63	1.490007	0.000000
387.48	1.490863	0.000000
381.52	1.491737	0.000000
375.74	1.492631	0.000000
370.13	1.493546	0.000000
364.68	1.494483	0.000000
359.40	1.495441	0.000000
354.26	1.496422	0.000000
349.27	1.497426	0.000000
344.42	1.498455	0.000000
339.71	1.499509	0.000000
335.12	1.500589	0.000000
330.65	1.501696	0.000000
326.30	1.502831	0.000000
322.06	1.503994	0.000000
317.93	1.505188	0.000000
313.91	1.506413	0.000000
309.98	1.507670	0.000000
306.15	1.508961	0.000000
302.42	1.510286	0.000000
298.78	1.511647	0.000000
295.22	1.513045	0.000000
291.75	1.514482	0.000000
288.35	1.515960	0.000003
285.04	1.517479	0.000019
281.80	1.519042	0.000047
278.64	1.520650	0.000091
275.54	1.522305	0.000150
272.51	1.524009	0.000226
269.55	1.525764	0.000321
266.65	1.527572	0.000436
263.81	1.529435	0.000573
261.04	1.531356	0.000734
258.32	1.533336	0.000921
255.65	1.535379	0.001136
253.05	1.537486	0.001382
250.49	1.539661	0.001662
247.99	1.541906	0.001978
245.53	1.544224	0.002333
243.12	1.546619	0.002732
240.76	1.549093	0.003178
238.45	1.551650	0.003675
236.18	1.554294	0.004228
233.95	1.557027	0.004842
231.76	1.559853	0.005523
229.62	1.562776	0.006276
227.51	1.565800	0.007109
225.44	1.568929	0.008029

